,frame,pos_x,pos_y,id
198,50.0,124.75577557755774,567.049504950495,C
199,50.0,437.3915857605177,571.1165048543689,D
200,51.0,117.10200364298724,102.22040072859744,A
201,51.0,719.0921052631579,295.5263157894737,B
202,51.0,124.75577557755774,567.049504950495,C
203,51.0,437.3399339933993,571.1683168316831,D
204,52.0,116.98938428874735,96.53290870488323,A
205,52.0,719.0921052631579,295.5263157894737,B
206,52.0,124.75577557755774,567.049504950495,C
207,52.0,437.3915857605177,571.1165048543689,D
208,53.0,116.57298474945532,92.87799564270152,A
209,53.0,719.0921052631579,295.5263157894737,B
210,53.0,124.75577557755774,567.049504950495,C
211,53.0,437.3399339933993,571.1683168316831,D
212,54.0,115.83991228070174,87.54605263157895,A
213,54.0,719.0921052631579,295.5263157894737,B
214,54.0,124.75577557755774,567.049504950495,C
215,54.0,437.3399339933993,571.1683168316831,D
216,55.0,115.91228070175437,83.29385964912281,A
217,55.0,719.0921052631579,295.5263157894737,B
218,55.0,124.78833333333333,567.05,C
219,55.0,437.3915857605177,571.1165048543689,D
220,56.0,115.8814317673378,78.35794183445189,A
221,56.0,719.0921052631579,295.5263157894737,B
222,56.0,124.78833333333333,567.05,C
223,56.0,437.3915857605177,571.1165048543689,D
224,57.0,115.42723004694834,73.43661971830986,A
225,57.0,719.0921052631579,295.5263157894737,B
226,57.0,124.78833333333333,567.05,C
227,57.0,437.3915857605177,571.1165048543689,D
228,58.0,115.9673202614379,69.28322440087145,A
229,58.0,719.0921052631579,295.5263157894737,B
230,58.0,124.78833333333333,567.05,C
231,58.0,437.3915857605177,571.1165048543689,D
232,59.0,116.18382352941177,65.72549019607843,A
233,59.0,719.0921052631579,295.5263157894737,B
234,59.0,124.78833333333333,567.05,C
235,59.0,437.3915857605177,571.1165048543689,D
236,60.0,115.37669376693766,60.84823848238482,A
237,60.0,719.115468409586,295.5599128540305,B
238,60.0,124.78833333333333,567.05,C
239,60.0,437.3915857605177,571.1165048543689,D
240,61.0,115.41849148418491,56.236009732360095,A
241,61.0,719.0921052631579,295.5263157894737,B
242,61.0,124.78833333333333,567.05,C
243,61.0,437.3915857605177,571.1165048543689,D
244,62.0,115.55555555555554,55.75067750677506,A
245,62.0,719.0921052631579,295.5263157894737,B
246,62.0,124.82508250825082,567.1188118811881,C
247,62.0,437.3915857605177,571.1165048543689,D
248,63.0,115.03212851405621,55.46184738955823,A
249,63.0,719.0921052631579,295.5263157894737,B
250,63.0,124.78833333333333,567.05,C
251,63.0,437.3915857605177,571.1165048543689,D
252,64.0,114.62289562289561,55.74074074074074,A
253,64.0,719.0921052631579,295.5263157894737,B
254,64.0,124.82508250825082,567.1188118811881,C
255,64.0,437.3915857605177,571.1165048543689,D
256,65.0,114.64545454545454,55.45454545454545,A
257,65.0,719.3621399176955,295.61728395061726,B
258,65.0,124.82508250825082,567.1188118811881,C
259,65.0,437.3915857605177,571.1165048543689,D
260,66.0,115.289972899729,56.23848238482385,A
261,66.0,719.3621399176955,295.61728395061726,B
262,66.0,124.78833333333333,567.05,C
263,66.0,436.9298245614035,571.0818713450292,D
264,67.0,115.56749311294766,55.9366391184573,A
265,67.0,719.3621399176955,295.61728395061726,B
266,67.0,124.78833333333333,567.05,C
267,67.0,436.9298245614035,571.0818713450292,D
268,68.0,115.546875,55.953125,A
269,68.0,719.3824130879345,295.6482617586912,B
270,68.0,124.78833333333333,567.05,C
271,68.0,437.3399339933993,571.1683168316831,D
272,69.0,115.57352941176471,56.279411764705884,A
273,69.0,719.3621399176955,295.61728395061726,B
274,69.0,124.78833333333333,567.05,C
275,69.0,436.875,571.1279761904761,D
276,70.0,116.03424657534246,56.36986301369863,A
277,70.0,719.3621399176955,295.61728395061726,B
278,70.0,124.78833333333333,567.05,C
279,70.0,436.875,571.1279761904761,D
280,71.0,116.1027397260274,56.36986301369863,A
281,71.0,719.3621399176955,295.61728395061726,B
282,71.0,124.78833333333333,567.05,C
283,71.0,436.875,571.1279761904761,D
284,72.0,116.0,56.0,A
285,72.0,719.0921052631579,295.5263157894737,B
286,72.0,124.82508250825082,567.1188118811881,C
287,72.0,436.9298245614035,571.0818713450292,D
288,73.0,116.05555555555556,56.30555555555556,A
289,73.0,719.3621399176955,295.61728395061726,B
290,73.0,124.82508250825082,567.1188118811881,C
291,73.0,436.875,571.1279761904761,D
292,74.0,116.00704225352112,56.25352112676056,A
293,74.0,719.3621399176955,295.61728395061726,B
294,74.0,124.82508250825082,567.1188118811881,C
295,74.0,436.875,571.1279761904761,D
296,75.0,116.00704225352112,56.25352112676056,A
297,75.0,719.3621399176955,295.61728395061726,B
298,75.0,124.82508250825082,567.1188118811881,C
299,75.0,436.9298245614035,571.0818713450292,D
300,76.0,115.65333333333332,55.89333333333333,A
301,76.0,719.0921052631579,295.5263157894737,B
302,76.0,124.78833333333333,567.05,C
303,76.0,436.9298245614035,571.0818713450292,D
304,77.0,115.61942257217848,55.95800524934383,A
305,77.0,719.3621399176955,295.61728395061726,B
306,77.0,124.78833333333333,567.05,C
307,77.0,436.9298245614035,571.0818713450292,D
308,78.0,115.66176470588235,56.3235294117647,A
309,78.0,719.0921052631579,295.5263157894737,B
310,78.0,124.78833333333333,567.05,C
311,78.0,436.9298245614035,571.0818713450292,D
312,79.0,115.61940298507463,56.25373134328358,A
313,79.0,719.0921052631579,295.5263157894737,B
314,79.0,124.78833333333333,567.05,C
315,79.0,436.875,571.1279761904761,D
316,80.0,115.66666666666667,56.31818181818182,A
317,80.0,719.0921052631579,295.5263157894737,B
318,80.0,124.78833333333333,567.05,C
319,80.0,436.875,571.1279761904761,D
320,81.0,115.58823529411765,56.411764705882355,A
321,81.0,719.0921052631579,295.5263157894737,B
322,81.0,124.78833333333333,567.05,C
323,81.0,436.9298245614035,571.0818713450292,D
324,82.0,115.54347826086956,56.34782608695652,A
325,82.0,719.0921052631579,295.5263157894737,B
326,82.0,124.78833333333333,567.05,C
327,82.0,436.94545454545454,571.1757575757575,D
328,83.0,115.58823529411765,56.411764705882355,A
329,83.0,719.0921052631579,295.5263157894737,B
330,83.0,124.78833333333333,567.05,C
331,83.0,436.9298245614035,571.0818713450292,D
332,84.0,115.57177615571776,56.45012165450121,A
333,84.0,719.0921052631579,295.5263157894737,B
334,84.0,124.8215488215488,567.060606060606,C
335,84.0,436.9298245614035,571.0818713450292,D
336,85.0,115.5,56.890625,A
337,85.0,719.0921052631579,295.5263157894737,B
338,85.0,124.8215488215488,567.060606060606,C
339,85.0,437.3399339933993,571.1683168316831,D
340,86.0,115.48293963254592,56.9265091863517,A
341,86.0,719.0921052631579,295.5263157894737,B
342,86.0,124.78833333333333,567.05,C
343,86.0,436.94545454545454,571.1757575757575,D
344,87.0,115.43466666666666,56.97333333333333,A
345,87.0,719.0921052631579,295.5263157894737,B
346,87.0,124.78833333333333,567.05,C
347,87.0,436.9298245614035,571.0818713450292,D
348,88.0,115.43466666666666,56.97333333333333,A
349,88.0,719.0921052631579,295.5263157894737,B
350,88.0,124.78833333333333,567.05,C
351,88.0,436.94545454545454,571.1757575757575,D
352,89.0,115.42512077294685,57.43478260869565,A
353,89.0,719.0921052631579,295.5263157894737,B
354,89.0,124.78833333333333,567.05,C
355,89.0,436.875,571.1279761904761,D
356,90.0,115.42512077294685,57.43478260869565,A
357,90.0,719.0921052631579,295.5263157894737,B
358,90.0,124.78833333333333,567.05,C
359,90.0,436.875,571.1279761904761,D
360,91.0,115.43669250645993,57.974160206718345,A
361,91.0,719.0921052631579,295.5263157894737,B
362,91.0,124.78833333333333,567.05,C
363,91.0,436.875,571.1279761904761,D
364,92.0,115.4128205128205,57.93846153846154,A
365,92.0,719.025,295.125,B
366,92.0,124.78833333333333,567.05,C
367,92.0,436.94545454545454,571.1757575757575,D
368,93.0,115.37990196078431,58.38235294117647,A
369,93.0,719.115468409586,295.5599128540305,B
370,93.0,124.78833333333333,567.05,C
371,93.0,436.875,571.1279761904761,D
372,94.0,115.37990196078431,58.38235294117647,A
373,94.0,719.115468409586,295.5599128540305,B
374,94.0,124.78833333333333,567.05,C
375,94.0,436.875,571.1279761904761,D
376,95.0,115.37990196078431,58.38235294117647,A
377,95.0,719.0921052631579,295.5263157894737,B
378,95.0,124.78833333333333,567.05,C
379,95.0,436.875,571.1279761904761,D
380,96.0,115.31963470319633,58.76712328767123,A
381,96.0,719.3621399176955,295.61728395061726,B
382,96.0,124.78833333333333,567.05,C
383,96.0,436.875,571.1279761904761,D
384,97.0,115.31963470319633,58.76712328767123,A
385,97.0,719.0921052631579,295.5263157894737,B
386,97.0,124.8215488215488,567.060606060606,C
387,97.0,436.875,571.1279761904761,D
388,98.0,115.31963470319633,58.76712328767123,A
389,98.0,719.3621399176955,295.61728395061726,B
390,98.0,124.8215488215488,567.060606060606,C
391,98.0,436.9298245614035,571.0818713450292,D
392,99.0,115.34825870646766,59.223880597014926,A
393,99.0,719.115468409586,295.5599128540305,B
394,99.0,124.78833333333333,567.05,C
395,99.0,436.94545454545454,571.1757575757575,D
396,100.0,115.30050505050505,59.27272727272727,A
397,100.0,719.0921052631579,295.5263157894737,B
398,100.0,124.8215488215488,567.060606060606,C
399,100.0,436.9298245614035,571.0818713450292,D
400,101.0,115.35766423357664,59.345498783454985,A
401,101.0,719.0921052631579,295.5263157894737,B
402,101.0,124.79421768707482,567.4081632653061,C
403,101.0,436.875,571.1279761904761,D
404,102.0,115.31111111111112,59.30617283950617,A
405,102.0,719.3621399176955,295.61728395061726,B
406,102.0,124.79421768707482,567.4081632653061,C
407,102.0,437.2302405498281,571.2577319587629,D
408,103.0,115.33333333333333,59.343283582089555,A
409,103.0,719.0921052631579,295.5263157894737,B
410,103.0,124.83848797250857,567.4639175257732,C
411,103.0,436.4724919093851,571.0744336569579,D
412,104.0,115.02028985507245,59.88985507246377,A
413,104.0,719.0921052631579,295.5263157894737,B
414,104.0,124.76567656765675,567.1089108910891,C
415,104.0,436.4724919093851,571.0744336569579,D
416,105.0,115.296,59.818666666666665,A
417,105.0,719.0921052631579,295.5263157894737,B
418,105.0,124.76567656765675,567.1089108910891,C
419,105.0,437.30065359477123,571.1405228758169,D
420,106.0,115.02028985507245,59.88985507246377,A
421,106.0,719.3621399176955,295.61728395061726,B
422,106.0,124.78833333333333,567.05,C
423,106.0,436.9298245614035,571.0818713450292,D
424,107.0,114.97640117994099,59.81710914454277,A
425,107.0,719.0921052631579,295.5263157894737,B
426,107.0,124.86284722222221,567.40625,C
427,107.0,436.9298245614035,571.0818713450292,D
428,108.0,115.2781954887218,60.235588972431074,A
429,108.0,719.0921052631579,295.5263157894737,B
430,108.0,124.86284722222221,567.40625,C
431,108.0,437.3525641025641,571.0897435897435,D
432,109.0,115.2781954887218,60.235588972431074,A
433,109.0,719.0921052631579,295.5263157894737,B
434,109.0,124.78833333333333,567.05,C
435,109.0,436.9298245614035,571.0818713450292,D
436,110.0,115.25196850393701,59.96325459317585,A
437,110.0,719.0921052631579,295.5263157894737,B
438,110.0,124.83508771929823,567.4947368421052,C
439,110.0,437.3399339933993,571.1683168316831,D
440,111.0,115.23703703703704,60.291358024691355,A
441,111.0,719.0921052631579,295.5263157894737,B
442,111.0,124.89824561403508,567.421052631579,C
443,111.0,436.53968253968253,571.0253968253968,D
444,112.0,115.23703703703704,60.291358024691355,A
445,112.0,719.0921052631579,295.5263157894737,B
446,112.0,124.79421768707482,567.4081632653061,C
447,112.0,437.3399339933993,571.1683168316831,D
448,113.0,115.23703703703704,60.291358024691355,A
449,113.0,719.3621399176955,295.61728395061726,B
450,113.0,124.79421768707482,567.4081632653061,C
451,113.0,437.30065359477123,571.1405228758169,D
452,114.0,115.26016260162602,60.75067750677506,A
453,114.0,719.3621399176955,295.61728395061726,B
454,114.0,124.79421768707482,567.4081632653061,C
455,114.0,437.30065359477123,571.1405228758169,D
456,115.0,114.97640117994099,60.81710914454277,A
457,115.0,719.0921052631579,295.5263157894737,B
458,115.0,124.86284722222221,567.40625,C
459,115.0,437.30065359477123,571.1405228758169,D
460,116.0,114.92349726775956,60.42622950819672,A
461,116.0,719.0921052631579,295.5263157894737,B
462,116.0,124.86284722222221,567.40625,C
463,116.0,437.3399339933993,571.1683168316831,D
464,117.0,114.93333333333332,60.88985507246377,A
465,117.0,719.0921052631579,295.5263157894737,B
466,117.0,124.86284722222221,567.40625,C
467,117.0,436.9298245614035,571.0818713450292,D
468,118.0,114.97640117994099,60.81710914454277,A
469,118.0,719.0921052631579,295.5263157894737,B
470,118.0,124.86284722222221,567.40625,C
471,118.0,437.3399339933993,571.1683168316831,D
472,119.0,114.93333333333332,60.88985507246377,A
473,119.0,719.0921052631579,295.5263157894737,B
474,119.0,124.86284722222221,567.40625,C
475,119.0,436.875,571.1279761904761,D
476,120.0,114.93333333333332,60.88985507246377,A
477,120.0,719.0921052631579,295.5263157894737,B
478,120.0,124.86284722222221,567.40625,C
479,120.0,436.875,571.1279761904761,D
480,121.0,114.97720797720797,60.96011396011396,A
481,121.0,719.0921052631579,295.5263157894737,B
482,121.0,124.89824561403508,567.421052631579,C
483,121.0,436.9298245614035,571.0818713450292,D
484,122.0,114.97720797720797,60.96011396011396,A
485,122.0,719.3621399176955,295.61728395061726,B
486,122.0,124.86284722222221,567.40625,C
487,122.0,436.9298245614035,571.0818713450292,D
488,123.0,114.97720797720797,60.96011396011396,A
489,123.0,719.3621399176955,295.61728395061726,B
490,123.0,124.86284722222221,567.40625,C
491,123.0,436.9298245614035,571.0818713450292,D
492,124.0,114.97720797720797,60.96011396011396,A
493,124.0,719.3621399176955,295.61728395061726,B
494,124.0,124.86284722222221,567.40625,C
495,124.0,436.9298245614035,571.0818713450292,D
496,125.0,114.97720797720797,60.96011396011396,A
497,125.0,719.0921052631579,295.5263157894737,B
498,125.0,124.86284722222221,567.40625,C
499,125.0,437.3525641025641,571.0897435897435,D
500,126.0,114.97720797720797,60.96011396011396,A
501,126.0,719.0921052631579,295.5263157894737,B
502,126.0,124.82817869415807,567.4020618556701,C
503,126.0,437.3525641025641,571.0897435897435,D
504,127.0,114.93333333333332,61.028985507246375,A
505,127.0,719.0921052631579,295.5263157894737,B
506,127.0,124.82817869415807,567.4020618556701,C
507,127.0,436.9298245614035,571.0818713450292,D
508,128.0,114.93333333333332,61.028985507246375,A
509,128.0,719.0921052631579,295.5263157894737,B
510,128.0,124.86284722222221,567.40625,C
511,128.0,436.9298245614035,571.0818713450292,D
512,129.0,114.93333333333332,61.028985507246375,A
513,129.0,719.0921052631579,295.5263157894737,B
514,129.0,124.86284722222221,567.40625,C
515,129.0,436.9298245614035,571.0818713450292,D
516,130.0,114.93333333333332,61.028985507246375,A
517,130.0,719.0921052631579,295.5263157894737,B
518,130.0,124.90034364261167,567.4742268041238,C
519,130.0,436.9298245614035,571.0818713450292,D
520,131.0,114.91812865497076,61.07017543859649,A
521,131.0,719.0921052631579,295.5263157894737,B
522,131.0,124.82817869415807,567.4020618556701,C
523,131.0,437.30065359477123,571.1405228758169,D
524,132.0,114.93333333333332,61.028985507246375,A
525,132.0,719.0921052631579,295.5263157894737,B
526,132.0,124.82817869415807,567.4020618556701,C
527,132.0,436.9298245614035,571.0818713450292,D
528,133.0,114.97460317460316,61.460317460317455,A
529,133.0,719.0921052631579,295.5263157894737,B
530,133.0,124.79421768707482,567.4081632653061,C
531,133.0,437.30065359477123,571.1405228758169,D
532,134.0,114.91812865497076,61.07017543859649,A
533,134.0,719.0921052631579,295.5263157894737,B
534,134.0,124.86284722222221,567.40625,C
535,134.0,436.82874617736996,571.0886850152905,D
536,135.0,114.91812865497076,61.07017543859649,A
537,135.0,719.0921052631579,295.5263157894737,B
538,135.0,124.86284722222221,567.40625,C
539,135.0,437.0676328502415,569.8550724637681,D
540,136.0,114.91812865497076,61.07017543859649,A
541,136.0,719.0921052631579,295.5263157894737,B
542,136.0,124.86284722222221,567.40625,C
543,136.0,436.8375,565.8875,D
544,137.0,114.91812865497076,61.07017543859649,A
545,137.0,719.0921052631579,295.5263157894737,B
546,137.0,124.86284722222221,567.40625,C
547,137.0,434.27363184079604,560.2338308457712,D
548,138.0,114.91812865497076,61.07017543859649,A
549,138.0,719.0921052631579,295.5263157894737,B
550,138.0,124.86284722222221,567.40625,C
551,138.0,433.43074581430744,557.7442922374429,D
552,139.0,114.91812865497076,61.07017543859649,A
553,139.0,719.0921052631579,295.5263157894737,B
554,139.0,124.78833333333333,567.05,C
555,139.0,432.8785310734463,556.5480225988699,D
556,140.0,114.91812865497076,61.07017543859649,A
557,140.0,719.0921052631579,295.5263157894737,B
558,140.0,124.78833333333333,567.05,C
559,140.0,432.49305555555554,555.4976851851851,D
560,141.0,114.91812865497076,61.07017543859649,A
561,141.0,719.0921052631579,295.5263157894737,B
562,141.0,124.78833333333333,567.05,C
563,141.0,432.6353467561521,552.0111856823265,D
564,142.0,114.91812865497076,61.07017543859649,A
565,142.0,719.0921052631579,295.5263157894737,B
566,142.0,124.78833333333333,567.05,C
567,142.0,432.65441176470586,548.5575980392157,D
568,143.0,114.91812865497076,61.07017543859649,A
569,143.0,719.0921052631579,295.5263157894737,B
570,143.0,124.78833333333333,567.05,C
571,143.0,432.3508771929824,545.4166666666666,D
572,144.0,114.91812865497076,61.07017543859649,A
573,144.0,719.0921052631579,295.5263157894737,B
574,144.0,124.78833333333333,567.05,C
575,144.0,432.6077348066298,543.5101289134439,D
576,145.0,114.91812865497076,61.07017543859649,A
577,145.0,719.0921052631579,295.5263157894737,B
578,145.0,124.82817869415807,567.4020618556701,C
579,145.0,433.890977443609,538.547619047619,D
580,146.0,114.91812865497076,61.07017543859649,A
581,146.0,719.0921052631579,295.5263157894737,B
582,146.0,124.82817869415807,567.4020618556701,C
583,146.0,432.9544937428896,534.3686006825939,D
584,147.0,114.91812865497076,61.07017543859649,A
585,147.0,719.0921052631579,295.5263157894737,B
586,147.0,124.86284722222221,567.40625,C
587,147.0,432.7285024154589,531.9043478260869,D
588,148.0,114.91812865497076,61.07017543859649,A
589,148.0,719.0921052631579,295.5263157894737,B
590,148.0,124.86284722222221,567.40625,C
591,148.0,433.3166023166023,525.6293436293437,D
592,149.0,114.91812865497076,61.07017543859649,A
593,149.0,719.0921052631579,295.5263157894737,B
594,149.0,124.82817869415807,567.4020618556701,C
595,149.0,432.6715328467153,521.4148418491484,D
596,150.0,114.92349726775956,61.42622950819672,A
597,150.0,719.0921052631579,295.5263157894737,B
598,150.0,124.79421768707482,567.4081632653061,C
599,150.0,432.8936170212766,518.951367781155,D
600,151.0,114.92349726775956,61.42622950819672,A
