,frame,pos_x,pos_y,id
0,3.0,627.3899742541269,196.84446463728605,A
1,3.0,1054.9995071463775,424.45128963364544,B
2,3.0,506.9769892473118,706.0059139784945,C
3,3.0,1273.8577856719953,731.5463587921847,D
4,3.0,1378.8185044359948,737.231939163498,E
5,3.0,1095.777348279861,911.0109521968817,F
6,3.0,732.2980132450331,959.8196743929359,G
7,3.0,949.0557673302272,973.5336721728081,H
8,4.0,627.4475364963504,196.92837591240877,A
9,4.0,1054.989501312336,424.4562007874016,B
10,4.0,507.0906179955171,706.1866794748639,C
11,4.0,1271.1388789717957,744.371057955492,D
12,4.0,1378.6736801836266,738.4551134914562,E
13,4.0,1079.457832881312,923.1446467777346,F
14,4.0,728.9924018573238,956.3624595469255,G
15,4.0,969.3220266208673,975.2242736510661,H
16,5.0,627.5537830446673,197.09039805530233,A
17,5.0,1055.002466699556,424.4808419667818,B
18,5.0,507.1298076923077,706.1152777777777,C
19,5.0,1269.5022094828614,762.9451809387316,D
20,5.0,1378.8053119837334,739.3210064811285,E
21,5.0,1064.5453573814295,930.5772879091516,F
22,5.0,725.0656134358098,955.2586108738969,G
23,5.0,980.4218340611354,972.0585152838428,H
24,6.0,626,196,A
25,6.0,1055,428,B
26,6.0,507,711,C
27,6.0,1272,794,D
28,6.0,1379,738,E
29,6.0,1059,934,F
30,6.0,719,957,G
31,6.0,1000,972,H
32,7.0,626,196,A
33,7.0,1055,428,B
34,7.0,507,710,C
35,7.0,1266,807,D
36,7.0,1380,734,E
37,7.0,1055,945,F
38,7.0,720,950,G
39,7.0,989,974,H
40,8.0,627.5125986642379,197.1240133576199,A
41,8.0,1054.997525977239,424.42536698004284,B
42,8.0,507.14585339753876,706.0214018191546,C
43,8.0,1256.7075122417293,820.7089454198017,D
44,8.0,1378.482051282051,741.1902564102563,E
45,8.0,1062.6710248283148,944.378763866878,F
46,8.0,721.5792893131795,945.2093609122247,G
47,8.0,987.6434968017057,973.8660980810234,H
48,9.0,627.3760994843797,197.11555959963604,A
