X1	Y1	ProbId1	
671.71	479.32	NaN
674.75	477.14	NaN
675.05	476.83	NaN
675.69	476.41	NaN
675.84	476.37	NaN
676.57	475.88	NaN
676.57	475.88	NaN
676.05	476.21	NaN
674.9	476.85	NaN
675.7	476.21	NaN
676.15	475.93	NaN
675.27	476.51	NaN
675.27	476.51	NaN
671.68	479.01	NaN
671.14	479.35	NaN
669.43	480.45	NaN
673.99	477.63	NaN
674.38	477.42	NaN
674.37	477.41	NaN
674.84	477.14	NaN
674.03	477.57	NaN
673.99	477.57	NaN
675.39	476.63	NaN
673.43	477.79	NaN
673.43	477.79	NaN
673.8	477.58	NaN
674.26	477.29	NaN
675.23	476.72	NaN
674.47	477.16	NaN
674.59	476.97	NaN
674.59	476.97	NaN
674.94	476.81	NaN
675.2	476.65	NaN
674.49	477.21	NaN
674.18	477.34	NaN
675.52	476.72	NaN
675.52	476.72	NaN
674.67	477.1	NaN
674.07	477.32	NaN
674.53	477.23	NaN
673.84	477.5	NaN
673.96	477.38	NaN
675.08	476.82	NaN
675.31	476.61	NaN
675.37	476.58	NaN
674.4	477.22	NaN
674.45	477.4	NaN
674.65	477.16	NaN
674.77	477.05	NaN
675.21	476.68	NaN
674.54	477.05	NaN
674	477.3	NaN
674.61	476.98	NaN
673.88	477.55	NaN
673.83	477.53	NaN
673.83	477.53	NaN
674.92	477.1	NaN
674.92	477.12	NaN
675	476.95	NaN
675.32	476.89	NaN
674.69	477.06	NaN
674.05	477.46	NaN
673.91	477.55	NaN
674.34	477.28	NaN
674.21	477.34	NaN
674.26	477.38	NaN
673.26	477.89	NaN
673.8	477.64	NaN
674.49	477.2	NaN
674.51	477.09	NaN
674.66	476.98	NaN
674.11	477.24	NaN
674.84	476.74	NaN
674.89	476.69	NaN
674.14	477.27	NaN
674.28	477.33	NaN
670.88	479.49	NaN
674.91	477.16	NaN
675.33	477.02	NaN
674.95	477.26	NaN
675.96	476.6	NaN
678.65	475.09	NaN
674.14	477.73	NaN
674.86	477.25	NaN
674.29	477.5	NaN
674.29	477.5	NaN
669.83	479.96	NaN
674.1	477.62	NaN
673.87	477.57	NaN
674.24	477.33	NaN
673.69	477.52	NaN
673.55	477.6	NaN
674.02	477.24	NaN
673.72	477.34	NaN
673.79	477.45	NaN
674.07	477.49	NaN
674.23	477.41	NaN
674.23	477.41	NaN
669.57	480.28	NaN
668.99	480.68	NaN
672.99	478.4	NaN
674.51	477.63	NaN
674.44	477.73	NaN
675.69	477.05	NaN
675.36	477.28	NaN
674.06	477.88	NaN
674.06	477.88	NaN
673.4	477.97	NaN
673.36	477.88	NaN
673.17	478.01	NaN
674.36	477.3	NaN
674.29	477.37	NaN
673.18	477.88	NaN
673.98	477.33	NaN
670.9	479.17	NaN
670.9	479.17	NaN
669.36	480.3	NaN
670	480.02	NaN
670.52	480.1	NaN
665.06	481.66	NaN
661.98	482.09	NaN
661.96	482.09	NaN
653.49	482.56	NaN
642	482.56	NaN
637.8	481.9	NaN
633.03	480.92	NaN
630.35	480.52	NaN
630.15	480.5	NaN
630.45	480.31	NaN
630.1	479.85	NaN
629.23	479.67	NaN
625.89	478.57	NaN
618.38	483.93	NaN
618.38	483.93	NaN
610.1	489.3	NaN
604.84	493.33	NaN
597.31	498.93	NaN
591.34	503.07	NaN
586.1	506.99	NaN
586.1	506.99	NaN
581.17	511.21	NaN
579.36	511.92	NaN
578.08	512.28	NaN
576.66	512.93	NaN
576.56	512.26	NaN
576.56	512.26	NaN
576.65	512.52	NaN
575.98	513.22	NaN
576.02	513.28	NaN
575.5	513.7	NaN
575.03	514.19	NaN
575.16	514.06	NaN
575.5	513.75	NaN
575.69	513.51	NaN
575.75	513.48	NaN
576.26	512.79	NaN
576.22	513.14	NaN
575.7	513.59	NaN
575.88	513.43	NaN
575.69	513.54	NaN
575.47	514.12	NaN
574.73	514.89	NaN
575.05	514.65	NaN
575.04	514.66	NaN
575.1	514.64	NaN
575.74	514.09	NaN
575.72	514.1	NaN
575.55	514.24	NaN
575.52	514.18	NaN
575.65	513.94	NaN
576.02	513.7	NaN
576.42	513.12	NaN
576.95	512.49	NaN
576.95	512.45	NaN
576.65	512.57	NaN
576.21	512.95	NaN
576.54	512.59	NaN
576.62	512.52	NaN
576.5	512.68	NaN
576.56	512.66	NaN
577.27	512.04	NaN
577.24	512.07	NaN
576.86	512.74	NaN
576.32	513.3	NaN
575.98	513.63	NaN
576.8	512.9	NaN
576.8	512.9	NaN
576.96	512.82	NaN
576.92	512.93	NaN
576.49	513.29	NaN
575.13	514.84	NaN
567.37	516.64	NaN
565.48	510.54	NaN
565.48	510.54	NaN
562.97	507.8	NaN
554.76	501.03	NaN
550.6	496.92	NaN
548.95	494.5	NaN
547.41	492.56	NaN
547.66	492.76	NaN
539.49	483.84	NaN
534.79	477.33	NaN
528.62	469.69	NaN
524.68	464.96	NaN
520.12	459.01	NaN
520.12	459.01	NaN
518.05	455.96	NaN
517.31	454.75	NaN
516.75	453.51	NaN
512.77	447.56	NaN
510.39	438.64	NaN
510.39	438.64	NaN
507.44	428.35	NaN
