,frame,pos_x,pos_y
0,1.0,1528.3101832521456,330.5605196010206
1,2.0,1528.2707146496223,330.3552406095132
2,3.0,1528.2665452337583,330.39400308252766
3,4.0,1528.014136798515,330.74653719834356
4,5.0,1527.535179279018,331.38247801295057
5,6.0,1527.484960188735,331.5372063304826
6,7.0,1527.365565803828,331.500347118913
7,8.0,1527.5361909014237,331.5405070198938
8,9.0,1527.258658008658,331.7097107438017
9,10.0,1527.4216661789094,331.63203589893664
10,11.0,1527.5914790607599,331.57535705640277
11,12.0,1527.790405834162,331.24610503385895
12,13.0,1527.869366246013,330.9356076364813
13,14.0,1528.41922631457,330.34852907111417
14,15.0,1528.3006682555258,330.65035749334083
15,16.0,1528.122603165495,330.9290393535121
16,17.0,1527.7607385811466,331.16350826044703
17,18.0,1527.6481155163974,331.1790504160548
18,19.0,1527.4254690500813,331.30605210026096
19,20.0,1527.635234135234,331.1383526383526
20,21.0,1527.6756293466547,331.18596336565776
21,22.0,1527.7208077260755,331.10677007121257
22,23.0,1527.7092332222062,331.25399816398505
23,24.0,1527.8855381697485,331.1522522522522
24,25.0,1528.1482249884739,330.53430152143846
25,26.0,1528.0250896057346,330.70376576828187
26,27.0,1528.2702091577162,330.45345769738077
27,28.0,1528.1054339010543,330.6148561614427
28,29.0,1527.7769547325101,331.08525780682646
29,30.0,1527.387375512595,331.4598711189221
30,31.0,1526.931041325594,331.7966959368954
31,32.0,1526.9178013866028,332.06638735099006
32,33.0,1527.178597895361,331.82634257200726
33,34.0,1527.4488482883944,331.44437895977603
34,35.0,1527.6355217624407,331.37637081444655
35,36.0,1527.6452408039438,331.35779294653014
36,37.0,1528.110599078341,330.7672578317739
37,38.0,1528.4518394493277,330.439188874936
38,39.0,1528.6583648150738,330.34084231145937
39,40.0,1528.7986466023092,330.49280711716824
40,41.0,1528.7457039711192,330.9692418772563
41,42.0,1528.9550666863527,331.22205817215416
42,43.0,1528.3210921364162,332.5343307641932
43,44.0,1527.8932295719844,333.13987029831384
44,45.0,1526.0042491334002,335.2163703455216
45,46.0,1525.9894233473979,336.0450070323488
46,47.0,1526.1575331261247,336.4483341512623
47,48.0,1524.4497605217566,338.2659227555284
48,49.0,1522.8863358706888,340.85170566676067
49,50.0,1519.7481849632118,345.226428884666
50,51.0,1517.1290847181988,349.29816537073737
51,52.0,1512.918389319552,355.0791881998277
52,53.0,1512.2806477732793,356.89856950067474
53,54.0,1510.553194862851,358.9366841076053
54,55.0,1508.2946159442884,361.5405882964348
55,56.0,1502.433470725005,366.1369160853942
56,57.0,1497.5655142979085,369.7698997012377
57,58.0,1491.9325278518752,373.43951043464614
58,59.0,1486.005531871701,377.3469346325619
59,60.0,1479.3367636969517,381.7392433597961
60,61.0,1472.7632691850795,386.1243525778094
61,62.0,1463.8984803921567,391.38348039215686
62,63.0,1456.3743119266055,395.8356778797145
63,64.0,1449.214429922431,401.3200510041441
64,65.0,1443.3501237756968,406.60510171133353
65,66.0,1436.7688058489034,412.48063904684534
66,67.0,1431.4077752856988,417.5386094200577
67,68.0,1425.6257665440196,423.04212659307836
68,69.0,1420.7135034556086,428.2105794790005
69,70.0,1416.0409895833332,433.36130208333327
70,71.0,1410.8702447359162,438.59058244132865
71,72.0,1405.153456916265,444.077555587992
72,73.0,1399.6683238636363,449.1625946969697
73,74.0,1393.952306378132,454.31629650721334
74,75.0,1388.0365965675608,459.01614696640075
75,76.0,1382.8166991845515,463.1320226124368
76,77.0,1376.5606246799794,467.47900665642595
77,78.0,1370.78410311493,471.16413482686306
78,79.0,1364.613695090439,474.8667183462532
79,80.0,1358.2110888443551,478.5248445609167
80,81.0,1352.2252848783492,482.0010265886459
81,82.0,1347.794659853722,484.7435126740807
82,83.0,1342.6314295502373,487.6764058141242
83,84.0,1337.6204205918737,490.4812541630983
84,85.0,1331.9539894356408,493.42739319803536
85,86.0,1327.083517597199,495.92007554818497
86,87.0,1320.1440428761143,499.0907323088598
87,88.0,1315.2622112927334,501.4411495250494
88,89.0,1309.4950856917071,503.93880574899987
89,90.0,1303.8953807740324,506.1792259675405
90,91.0,1298.604973481437,508.5158611027719
91,92.0,1293.016404101025,510.66601650412605
92,93.0,1288.173438117833,512.5016310794781
93,94.0,1283.4214076246335,514.1682306940371
94,95.0,1278.8655714285715,515.5878095238095
95,96.0,1274.0769446784611,517.1202845642609
96,97.0,1268.9305119453925,518.6931058020477
97,98.0,1264.384829792095,519.9578249942883
98,99.0,1259.127265949019,521.2555105084114
99,100.0,1254.7335453406572,522.177122482413
100,101.0,1250.4693383669714,523.0116160882823
101,102.0,1245.6522146591692,523.9946729801717
102,103.0,1240.3590127150337,524.9921715282971
103,104.0,1235.8041485044341,525.7962823788766
104,105.0,1231.7585309569401,526.2984730200815
105,106.0,1227.5399881516587,526.9003258293839
106,107.0,1223.5816613356594,527.2979548318309
107,108.0,1218.935161862114,527.7943838044594
108,109.0,1214.7315987830902,528.0714707351406
109,110.0,1210.4287692094697,528.2496192717707
110,111.0,1206.3565126150618,528.3167835169552
111,112.0,1202.194263363755,528.4734173547732
112,113.0,1198.6657297830375,528.4609467455622
113,114.0,1193.8927444794954,528.5614641229784
114,115.0,1190.1869107043815,528.3321736499773
115,116.0,1186.320818587475,528.1427399087039
116,117.0,1182.9925236496797,527.6547655375851
117,118.0,1179.0445942571785,527.4427965043695
118,119.0,1175.6533994265442,526.9927589055742
119,120.0,1173.537628305189,526.2750106428267
120,121.0,1170.3415457614744,525.811342275755
121,122.0,1165.3726900832276,525.4645695208538
122,123.0,1162.8161132487767,524.6553607904613
123,124.0,1159.2179636082074,523.9429926442122
124,125.0,1155.568156122499,523.271002310377
125,126.0,1150.3250845373502,522.6976636950508
126,127.0,1146.9999481677291,521.835328875758
127,128.0,1143.390037593985,521.1369047619048
128,129.0,1140.7450827754424,520.1368519383466
129,130.0,1138.1748061418373,519.2636471011143
130,131.0,1135.781412565026,518.3321828731492
131,132.0,1133.6833529066353,517.4025738892151
132,133.0,1131.9579356166946,516.4138592551001
133,134.0,1130.1419866798924,515.3789617873506
134,135.0,1126.4187713474766,514.7518160388704
135,136.0,1123.7867672435043,513.9404427352955
136,137.0,1120.5522085298442,513.2659364065115
137,138.0,1117.9620617074797,512.5712305559833
138,139.0,1115.8655332302937,511.69052035033485
139,140.0,1113.8145289910995,511.04295930441936
140,141.0,1110.959714905485,510.6382605102778
141,142.0,1109.4245571166769,509.98040114029726
142,143.0,1107.2763296670182,509.564110290794
143,144.0,1106.5639039126831,508.7764946645227
144,145.0,1104.3872626772409,508.27695265561164
145,146.0,1103.0223520818115,507.65191137083025
146,147.0,1100.736029077692,507.4811954162249
147,148.0,1098.370278381455,507.1493842491979
148,149.0,1095.8274136260898,507.0629641588634
149,150.0,1093.9372276463125,506.82503171713824
150,151.0,1091.417053463985,506.79697438542206
151,152.0,1089.2418473470827,506.5827016863505
152,153.0,1086.8733153638814,506.89194369571726
153,154.0,1085.6914148857775,507.0919307295505
154,155.0,1085.8803600128574,507.0555448408872
155,156.0,1080.5004918493535,509.2674957841484
156,157.0,1078.9321404903908,510.48117958913184
157,158.0,1076.2954137842685,511.4881501409172
158,159.0,1073.1396753491883,511.86409966024917
159,160.0,1070.8267696752716,512.4466427988191
160,161.0,1069.5848697148476,513.0355211406096
161,162.0,1063.4459589172586,515.7522237153644
162,163.0,1060.4975646309479,517.778443861621
163,164.0,1055.6074215033302,520.969933396765
164,165.0,1049.1893169765508,526.3103955018848
165,166.0,1042.8114212383703,531.2949631055501
166,167.0,1036.8318260534925,536.2717593483419
