48	0	1	138.153	240.553	1
49	0	1	137.692	240.478	1
50	0	1	137.692	240.478	1
51	0	1	137.692	240.478	1
52	0	1	137.909	239.813	1
53	0	1	137.184	238.737	1
54	0	1	137.099	238.682	1
55	0	1	136.95	238.36	1
56	0	1	138.062	236.843	1
57	0	1	138.183	236.727	1
58	0	1	139.18	236.268	1
59	0	1	139.295	236.2	1
60	0	1	140.102	235.184	1
61	0	1	140.196	235.078	1
62	0	1	141.156	233.598	1
63	0	1	141.656	231.528	1
64	0	1	141.629	231.442	1
65	0	1	142.314	229.504	1
66	0	1	142.782	228.143	1
67	0	1	142.775	228.163	1
68	0	1	143.403	228.516	1
69	0	1	143.47	228.532	1
70	0	1	143.696	229.211	1
71	0	1	143.729	229.281	1
72	0	1	145.316	229.309	1
73	0	1	148.028	230.704	1
74	0	1	148.172	230.832	1
75	0	1	148.971	231.488	1
76	0	1	149.987	231.455	1
77	0	1	150.014	231.397	1
78	0	1	152.144	231.212	1
79	0	1	152.363	231.191	1
80	0	1	153.289	231.86	1
81	0	1	153.414	231.921	1
82	0	1	153.708	231.204	1
83	0	1	154.67	230.924	1
84	0	1	154.736	230.946	1
85	0	1	155.748	232.047	1
86	0	1	157.004	232.665	1
87	0	1	157.046	232.646	1
88	0	1	156.585	233.16	1
89	0	1	156.559	233.217	1
90	0	1	156.091	232.911	1
91	0	1	156.039	232.891	1
92	0	1	155.748	234.026	1
93	0	1	155.656	236.272	1
94	0	1	155.671	236.407	1
95	0	1	155.63	237.788	1
96	0	1	156.123	239.053	1
97	0	1	156.173	239.063	1
98	0	1	157.053	239.548	1
99	0	1	157.146	239.612	1
100	0	1	157.172	239.942	1
101	0	1	157.189	239.982	1
102	0	1	157.258	240.332	1
103	0	1	157.041	241.771	1
104	0	1	157.015	241.881	1
105	0	1	157.742	244.052	1
106	0	1	159.033	247.237	1
107	0	1	159.105	247.378	1
108	0	1	160.2	251.236	1
109	0	1	160.325	251.653	1
110	0	1	159.53	254.229	1
111	0	1	159.472	254.542	1
112	0	1	157.924	256.801	1
113	0	1	157.228	260.65	1
114	0	1	157.277	260.841	1
115	0	1	158.058	265.264	1
116	0	1	158.789	270.353	1
117	0	1	158.805	270.502	1
118	0	1	158.318	274.75	1
119	0	1	158.282	275.231	1
120	0	1	158.409	279.126	1
121	0	1	158.414	279.573	1
122	0	1	158.241	281.961	1
123	0	1	157.335	287.029	1
124	0	1	157.26	287.321	1
125	0	1	156.883	292.183	1
126	0	1	155.693	297.178	1
127	0	1	155.611	297.28	1
128	0	1	152.693	299.973	1
129	0	1	152.394	300.302	1
130	0	1	149.027	302.723	1
131	0	1	148.655	303.002	1
132	0	1	144.918	306.067	1
133	0	1	141.726	309.685	1
134	0	1	141.708	309.796	1
135	0	1	140.391	310.695	1
136	0	1	139.387	309.383	1
137	0	1	139.4	309.175	1
138	0	1	138.998	308.154	1
139	0	1	138.947	308.031	1
140	0	1	138.902	306.989	1
141	0	1	138.891	306.871	1
142	0	1	138.314	305.281	1
143	0	1	138.278	303.368	1
144	0	1	138.316	303.306	1
145	0	1	138.808	302.821	1
146	0	1	139.699	302.35	1
147	0	1	139.748	302.349	1
148	0	1	139.663	300.706	1
149	0	1	139.668	300.542	1
150	0	1	139.315	299.743	1
151	0	1	139.28	299.639	1
152	0	1	139.105	298.252	1
153	0	1	139.627	297.007	1
154	0	1	139.691	296.993	1
155	0	1	139.588	294.95	1
156	0	1	141.004	293.452	1
157	0	1	141.145	293.462	1
158	0	1	142.211	293.001	1
159	0	1	142.337	292.937	1
160	0	1	143.527	293.304	1
161	0	1	143.659	293.331	1
162	0	1	144.228	293.283	1
163	0	1	145.676	293.659	1
164	0	1	145.767	293.696	1
165	0	1	146.56	294.318	1
166	0	1	148.197	293.402	1
167	0	1	148.289	293.267	1
168	0	1	150.899	293.104	1
169	0	1	151.174	293.072	1
170	0	1	152.421	292.559	1
171	0	1	152.585	292.507	1
172	0	1	153.065	291.392	1
173	0	1	153.883	289.917	1
174	0	1	153.92	289.859	1
175	0	1	154.62	288.531	1
176	0	1	155.409	286.965	1
177	0	1	155.43	286.918	1
178	0	1	157.143	286.293	1
179	0	1	157.318	286.211	1
180	0	1	159.149	287.305	1
181	0	1	159.354	287.399	1
182	0	1	160.176	289.119	1
183	0	1	162.781	290.794	1
184	0	1	162.961	290.824	1
185	0	1	163.943	291.437	1
186	0	1	165.376	291.728	1
187	0	1	165.43	291.704	1
188	0	1	168.85	291.951	1
189	0	1	169.199	291.978	1
190	0	1	173.28	293.644	1
191	0	1	173.729	293.808	1
192	0	1	174.96	296.183	1
193	0	1	175.486	297.491	1
194	0	1	175.425	297.435	1
195	0	1	174.591	298.092	1
196	0	1	174.178	300.569	1
197	0	1	174.197	300.754	1
198	0	1	174.851	303.472	1
199	0	1	174.909	303.772	1
200	0	1	176.553	308.768	1
201	0	1	176.721	309.294	1
202	0	1	177.721	316.716	1
203	0	1	178.175	322.655	1
204	0	1	178.137	322.66	1
205	0	1	176.187	326.459	1
206	0	1	173.816	331.101	1
207	0	1	173.728	331.245	1
208	0	1	172.468	336.637	1
209	0	1	172.313	337.222	1
210	0	1	171.222	341.024	1
211	0	1	171.096	341.48	1
212	0	1	169.681	344.914	1
213	0	1	166.623	347.706	1
214	0	1	166.439	347.703	1
215	0	1	163.724	348.591	1
216	0	1	160.739	350.238	1
217	0	1	160.664	350.319	1
218	0	1	158.476	352.359	1
219	0	1	158.223	352.579	1
220	0	1	155.86	354.477	1
221	0	1	155.596	354.694	1
222	0	1	153.759	354.954	1
223	0	1	152.065	353.464	1
224	0	1	152.049	353.292	1
225	0	1	152.367	352.025	1
226	0	1	152.049	350.926	1
227	0	1	152.003	350.921	1
228	0	1	151.507	350.164	1
229	0	1	151.454	350.077	1
230	0	1	150.55	349.108	1
231	0	1	150.454	349.002	1
232	0	1	150.295	348.405	1
233	0	1	150.782	347.669	1
234	0	1	150.846	347.647	1
235	0	1	151.046	347.284	1
236	0	1	151.066	346.996	1
237	0	1	151.05	346.998	1
238	0	1	150.855	346.463	1
239	0	1	150.836	346.408	1
240	0	1	150.499	346.11	1
241	0	1	150.464	346.073	1
242	0	1	149.403	344.516	1
243	0	1	148.576	342.574	1
244	0	1	148.576	342.502	1
245	0	1	147.66	341.754	1
246	0	1	145.696	340.579	1
247	0	1	145.578	340.53	1
248	0	1	142.252	339.091	1
249	0	1	141.902	338.936	1
250	0	1	137.92	336.81	1
251	0	1	137.482	336.581	1
252	0	1	136.405	334.06	1
253	0	1	137.09	332.427	1
254	0	1	137.256	332.464	1
255	0	1	138.161	332.131	1
256	0	1	139.103	330.619	1
257	0	1	139.123	330.505	1
258	0	1	139.237	327.916	1
259	0	1	139.262	327.644	1
260	0	1	138.717	325.732	1
261	0	1	138.667	325.504	1
262	0	1	138.378	324.015	1
263	0	1	138.492	322.118	1
264	0	1	138.527	322.055	1
265	0	1	139.814	319.137	1
266	0	1	141.742	314.696	1
267	0	1	141.833	314.49	1
268	0	1	143.01	312.578	1
269	0	1	143.151	312.329	1
270	0	1	145.183	312.379	1
271	0	1	145.399	312.35	1
272	0	1	147.999	311.658	1
273	0	1	151.093	309.972	1
274	0	1	151.19	309.86	1
275	0	1	154.706	308.528	1
276	0	1	157.897	306.593	1
277	0	1	157.934	306.512	1
278	0	1	160.013	305.464	1
279	0	1	160.256	305.335	1
280	0	1	162.505	305.719	1
281	0	1	162.756	305.737	1
282	0	1	164.663	307.017	1
283	0	1	165.818	308.197	1
284	0	1	165.778	308.216	1
285	0	1	166.458	308.757	1
286	0	1	168.369	308.913	1
287	0	1	168.499	308.883	1
288	0	1	171.499	309.4	1
289	0	1	171.816	309.45	1
290	0	1	174.478	310.497	1
291	0	1	174.785	310.606	1
292	0	1	174.993	312.578	1
293	0	1	174.227	313.053	1
294	0	1	174.124	312.95	1
295	0	1	173.901	312.527	1
296	0	1	172.383	312.331	1
297	0	1	172.258	312.342	1
298	0	1	171.714	313.141	1
299	0	1	171.637	313.215	1
300	0	1	170.948	313.65	1
301	0	1	170.6	314.35	1
302	0	1	170.62	314.381	1
303	0	1	170.353	314.202	1
304	0	1	170.323	314.195	1
305	0	1	170.365	314.206	1
306	0	1	170.427	314.555	1
307	0	1	170.432	314.588	1
308	0	1	170.302	315.413	1
309	0	1	170.291	315.498	1
310	0	1	169.238	315.524	1
311	0	1	168.877	315.685	1
312	0	1	168.919	315.695	1
313	0	1	168.68	315.687	1
314	0	1	168.654	315.689	1
315	0	1	168.499	316.013	1
316	0	1	168.321	315.945	1
317	0	1	168.316	315.915	1
318	0	1	168.2	316.036	1
319	0	1	168.186	316.045	1
320	0	1	168.074	315.9	1
321	0	1	168.074	316.126	1
322	0	1	168.083	316.158	1
323	0	1	167.934	315.754	1
324	0	1	167.92	315.719	1
325	0	1	167.79	315.837	1
326	0	1	167.753	315.813	1
327	0	1	167.76	315.804	1
328	0	1	167.751	315.871	1
329	0	1	167.75	315.877	1
330	0	1	167.597	315.438	1
331	0	1	166.855	315.532	1
332	0	1	166.795	315.573	1
333	0	1	165.518	315.786	1
334	0	1	165.383	315.809	1
335	0	1	164.491	316.459	1
336	0	1	163.403	317.571	1
337	0	1	163.37	317.63	1
338	0	1	162.112	317.446	1
339	0	1	161.177	316.11	1
340	0	1	161.183	315.99	1
341	0	1	160.219	315.194	1
342	0	1	160.114	315.096	1
343	0	1	159.56	314.358	1
344	0	1	159.491	314.273	1
345	0	1	159.227	313.809	1
346	0	1	158.221	313.59	1
347	0	1	158.146	313.606	1
348	0	1	156.263	313.268	1
349	0	1	153.542	312.807	1
350	0	1	153.423	312.788	1
351	0	1	152.284	312.405	1
352	0	1	152.134	312.361	1
353	0	1	153.233	310.243	1
354	0	1	153.319	310.033	1
355	0	1	155.162	308.143	1
356	0	1	156.098	306.939	1
357	0	1	156.048	306.972	1
358	0	1	156.479	306.757	1
359	0	1	157.142	306.627	1
360	0	1	157.171	306.635	1
361	0	1	156.939	306.554	1
362	0	1	156.926	306.544	1
363	0	1	156.846	306.498	1
364	0	1	156.835	306.492	1
365	0	1	157.637	306.128	1
366	0	1	158.475	305.398	1
367	0	1	158.498	305.355	1
368	0	1	158.355	304.538	1
369	0	1	158.559	303.71	1
370	0	1	158.585	303.693	1
371	0	1	159.263	303.274	1
372	0	1	159.332	303.223	1
373	0	1	159.44	303.242	1
374	0	1	159.461	303.236	1
375	0	1	161.213	303.14	1
376	0	1	161.735	303.151	1
377	0	1	161.657	303.16	1
378	0	1	161.643	305.846	1
379	0	1	162.897	308.826	1
380	0	1	163.017	308.917	1
381	0	1	164.311	309.255	1
382	0	1	164.456	309.331	1
383	0	1	166.563	309.036	1
384	0	1	166.787	309.015	1
385	0	1	169.555	307.971	1
386	0	1	171.969	307.187	1
387	0	1	171.989	307.189	1
388	0	1	173.637	306.722	1
389	0	1	175.238	307.946	1
390	0	1	175.262	308.101	1
391	0	1	174.779	310.107	1
392	0	1	174.755	310.321	1
393	0	1	175.304	312.145	1
394	0	1	175.35	312.354	1
395	0	1	175.656	314.201	1
396	0	1	175.507	315.161	1
397	0	1	175.467	315.109	1
398	0	1	175.63	315.576	1
399	0	1	175.745	315.988	1
400	0	1	175.745	315.99	1
401	0	1	175.519	316.033	1
402	0	1	175.499	316.043	1
403	0	1	175.326	316.492	1
404	0	1	175.306	316.536	1
405	0	1	175.427	317.695	1
406	0	1	174.959	319.661	1
407	0	1	174.906	319.763	1
408	0	1	174.463	321.621	1
409	0	1	174.084	323.204	1
410	0	1	174.083	323.211	1
411	0	1	172.695	324.72	1
412	0	1	172.557	324.886	1
413	0	1	171.201	323.696	1
414	0	1	171.048	323.607	1
415	0	1	170.281	321.805	1
416	0	1	170.08	320.048	1
417	0	1	170.124	320.017	1
418	0	1	169.598	319.68	1
419	0	1	169.181	319.196	1
420	0	1	169.18	319.182	1
421	0	1	169.23	318.821	1
422	0	1	169.229	318.78	1
423	0	1	169.145	318.651	1
424	0	1	169.138	318.632	1
425	0	1	168.702	319.139	1
426	0	1	168.504	318.802	1
427	0	1	168.517	318.733	1
428	0	1	168.134	318.745	1
429	0	1	167.288	318.975	1
430	0	1	167.236	318.998	1
431	0	1	166.372	319.383	1
432	0	1	166.276	319.424	1
433	0	1	165.219	319.947	1
434	0	1	165.103	320.003	1
435	0	1	163.571	319.176	1
436	0	1	162.8	318.025	1
437	0	1	162.842	317.972	1
438	0	1	163.51	317.224	1
439	0	1	163.578	317.055	1
440	0	1	163.54	317.099	1
441	0	1	164.017	316.52	1
442	0	1	164.063	316.464	1
443	0	1	164.228	316.052	1
444	0	1	164.252	316.003	1
445	0	1	164.579	315.578	1
446	0	1	164.546	315.303	1
447	0	1	164.518	315.31	1
448	0	1	164.628	314.72	1
449	0	1	165.239	312.749	1
450	0	1	165.29	312.604	1
451	0	1	165.408	311.235	1
452	0	1	165.429	311.073	1
453	0	1	165.172	310.044	1
454	0	1	165.149	309.922	1
455	0	1	164.996	309.034	1
456	0	1	164.805	307.988	1
457	0	1	164.8	307.957	1
458	0	1	165.229	307.801	1
459	0	1	165.713	308.009	1
460	0	1	165.729	308.045	1
461	0	1	167.71	308.272	1
462	0	1	167.907	308.298	1
463	0	1	170.063	308.322	1
464	0	1	170.303	308.328	1
465	0	1	170.925	306.924	1
466	0	1	171.488	304.562	1
467	0	1	171.485	304.437	1
468	0	1	172.027	303.185	1
469	0	1	171.83	302.763	1
470	0	1	171.769	302.825	1
471	0	1	172.371	304.023	1
472	0	1	172.425	304.134	1
473	0	1	173.244	304.758	1
474	0	1	173.333	304.838	1
475	0	1	174.917	303.966	1
476	0	1	177.393	303.012	1
477	0	1	177.511	302.98	1
478	0	1	179.042	302.205	1
479	0	1	180.804	300.409	1
480	0	1	180.85	300.297	1
481	0	1	183.211	299.86	1
482	0	1	183.463	299.791	1
483	0	1	186.935	300.397	1
484	0	1	187.308	300.447	1
485	0	1	189.951	301.364	1
486	0	1	191.533	301.746	1
487	0	1	191.474	301.713	1
488	0	1	193.921	302.562	1
489	0	1	198.975	304.181	1
490	0	1	199.276	304.274	1
491	0	1	203.034	306.354	1
492	0	1	203.472	306.578	1
493	0	1	205.994	311.327	1
494	0	1	206.301	311.818	1
495	0	1	208.838	316.121	1
496	0	1	212.549	321.403	1
497	0	1	212.707	321.572	1
498	0	1	215.455	324.925	1
