,frame,pos_x,pos_y
254,257.0,550.3347082439641,705.8352307100038
255,258.0,547.0461395144939,706.367143405118
256,259.0,541.1785714285714,707.4157464918334
257,260.0,538.7091194968554,707.7238527836012
258,261.0,535.4779247551967,708.2762984596003
259,262.0,534.4453116351157,708.4892615963688
260,263.0,532.0263674465489,709.0300281182025
261,264.0,529.4120412961258,709.6372789532862
262,265.0,526.7421576128538,710.0177505738332
263,266.0,524.2852756026409,710.2855826807922
264,267.0,520.3067690830533,710.9063316797353
265,268.0,517.2520219291104,711.3933127069423
266,269.0,514.2801270265753,711.8252270321466
267,270.0,511.4752907801418,712.2632624113475
268,271.0,507.22756804214225,712.9052385133157
269,272.0,505.1918671248568,713.2628293241695
270,273.0,503.188533877181,713.509630636755
271,274.0,501.05994883772655,713.9238127015905
272,275.0,498.56028715940613,714.2166204383531
273,276.0,496.3145255552013,714.5641270853256
274,277.0,493.73734715988235,715.0440592271577
275,278.0,491.17998423955873,715.258733911216
276,279.0,488.19808526393734,715.6553475087273
277,280.0,485.3864614366104,715.9539887454486
278,281.0,482.253990046336,716.3889937646587
279,282.0,478.32663227183775,716.9538634881101
280,283.0,475.8007751937984,717.2347644603458
281,284.0,474.65558277913897,717.2977482207443
282,285.0,470.83264129181083,717.9790657439446
283,286.0,469.9919792012391,718.0142161743555
284,287.0,469.13122932595843,718.0780326446504
285,288.0,467.2863375913368,718.3663460022078
286,289.0,465.14891411392733,718.7420307883689
287,290.0,462.7372228337789,719.1001205640299
288,291.0,457.61378859663455,719.743832707074
289,292.0,455.02710659334554,720.0110537132699
290,293.0,452.90723189155034,720.1183870411855
291,294.0,451.5957841093351,720.1516099142923
292,295.0,449.29028834247305,720.3559761778406
293,296.0,445.7751039288014,720.8547338837168
294,297.0,443.28093007114353,721.2145294696049
295,298.0,441.47544693369537,721.4590405069019
296,299.0,440.66141990490246,721.6138164726457
297,300.0,440.2160915884878,721.593947103408
298,301.0,439.191163671735,721.6673834024471
299,302.0,436.85027046898796,721.8245365264429
300,303.0,432.7052091767881,722.2962483130904
301,304.0,431.2539212460239,722.3636612920916
302,305.0,429.0471504031137,722.6189046427578
303,306.0,425.3755640402638,723.0457017239384
304,307.0,422.73360319136447,723.3365012319606
305,308.0,421.0795829713293,723.5179264407761
306,309.0,420.2674266916227,723.4666212920424
307,310.0,420.2050416385325,723.3965226198515
308,311.0,418.26956569664895,723.545414462081
309,312.0,416.6931549537932,723.8056092843327
310,313.0,415.63834630247203,723.9168387062622
311,314.0,413.5294558697515,724.0566623821765
312,315.0,410.7134248049502,724.4875437180522
313,316.0,407.36658156028363,724.7391205673758
314,317.0,405.7987367212173,724.8616135515359
315,318.0,403.52447754300886,725.18646807528
316,319.0,401.87426698861674,725.2161090031045
317,320.0,400.65133641078245,725.3238160369294
318,321.0,399.01268762390254,725.4165392240158
319,322.0,397.63046630968313,725.6025211958946
320,323.0,396.9698752519475,725.5797788309636
321,324.0,395.89598559474626,725.5378667514034
322,325.0,393.7391965596811,725.6068281938326
323,326.0,391.92098136052255,725.6924751739152
324,327.0,389.8454168685074,726.0905323214381
325,328.0,388.48527777777775,726.1645
326,329.0,386.7188809604711,726.2324725336957
327,330.0,384.538250898511,726.3753208967996
328,331.0,383.2358311800172,726.4164800459373
329,332.0,380.83053246064037,726.6815849991156
330,333.0,379.7492980344966,726.7709013810096
331,334.0,378.5355337000611,726.8677557370672
332,335.0,377.51877972773497,726.8659996719698
333,336.0,375.8848629954775,726.954455972333
334,337.0,375.1941948145852,726.9717487862823
335,338.0,373.72924033001175,727.0735026250937
336,339.0,372.30294243986253,727.1159256872851
337,340.0,369.780646585016,727.3386847622199
338,341.0,367.9842677824268,727.4264435146443
339,342.0,366.52971620315077,727.5118011715861
340,343.0,365.2226408631615,727.5619683735799
341,344.0,363.4042879019908,727.6891838239465
342,345.0,361.8064206725344,727.6865831640713
343,346.0,360.8271830673758,727.8049091312056
344,347.0,360.5669736629504,727.7835406904723
345,348.0,359.6388106416275,727.7652060511215
346,349.0,358.72068572612386,727.8851771286513
347,350.0,356.85449860650994,728.0631540200873
348,351.0,355.3373592296393,728.0158859692073
349,352.0,352.99729638391346,728.1407570125042
350,353.0,351.51428244318504,728.158337626653
351,354.0,350.374020285846,728.243948824343
352,355.0,347.86169399870687,728.3515546934697
353,356.0,346.4559670781893,728.3875367430923
354,357.0,345.06436420722133,728.4072329786616
355,358.0,344.24744238336143,728.4075885328837
356,359.0,343.3120845592241,728.4619701427481
357,360.0,342.415995366714,728.5237192649922
358,361.0,341.64747411358644,728.559774082209
359,362.0,339.88669602566193,728.5441744141792
360,363.0,338.4841061054478,728.6594870108516
361,364.0,336.7462518318115,728.7321046105286
362,365.0,335.1404223996376,728.8543683823112
363,366.0,334.050744558992,728.8226231386025
364,367.0,332.81391085138074,728.8595737366793
365,368.0,331.7989381743449,728.8256550779244
366,369.0,330.11632996632994,728.9856341189674
367,370.0,329.9686675461741,728.8494393139841
368,371.0,328.9060162601626,728.8641734417344
369,372.0,328.482821070061,728.848080306323
370,373.0,327.4741541115,728.8831735403033
371,374.0,326.0156282450675,728.9726375908618
372,375.0,324.3582317877301,728.9922456084823
373,376.0,322.41202635914334,729.113783635365
374,377.0,320.9603455045151,729.1841942902013
375,378.0,319.213726498657,729.1574947139835
376,379.0,317.33941375552115,729.2639821029082
377,380.0,315.72553348050036,729.4410482821079
378,381.0,314.61479694410934,729.4466080762822
379,382.0,314.97780393475705,729.1798665994057
380,383.0,314.0199175078693,729.3655161185281
381,384.0,313.9116240382616,729.4467144936576
382,385.0,312.99922384352686,729.3380937597019
383,386.0,312.10584268479005,729.2090511564195
384,387.0,310.43238002908384,729.207303280013
385,388.0,308.917146776406,729.3001371742112
386,389.0,306.45180893962623,729.4447662861361
387,390.0,305.3387270765911,729.5348322261966
388,391.0,304.594813799406,729.4857208133424
389,392.0,303.6891437047179,729.3217525243881
390,393.0,302.5864907532702,729.3940572846187
391,394.0,301.86105135418387,729.3216393623475
392,395.0,301.00961538461536,729.4323183760682
393,396.0,300.70229759867226,729.5284995591514
394,397.0,470.69658507101843,1045.9026896343305
