440	0	1	677.363	574.513	1
441	0	1	678.16	573.883	1
442	0	1	678.411	574.629	1
443	0	1	678.89	574.46	1
444	0	1	680.071	573.811	1
445	0	1	681.29	573.583	1
446	0	1	682.834	572.503	1
447	0	1	683.959	572.703	1
448	0	1	683.946	572.773	1
449	0	1	684.996	571.402	1
450	0	1	686.22	569.556	1
451	0	1	688.706	567.786	1
452	0	1	689.464	565.525	1
453	0	1	687.638	565.214	1
454	0	1	689.523	564.394	1
455	0	1	690.821	559.751	1
456	0	1	692.741	557.118	1
457	0	1	695.863	551.261	1
458	0	1	695.612	546.686	1
459	0	1	698.568	548.616	1
460	0	1	703.046	545.922	1
461	0	1	702.923	545.487	1
462	0	1	703.898	546.901	1
463	0	1	703.832	545.563	1
464	0	1	706.076	541.68	1
465	0	1	706.471	540.255	1
466	0	1	707.79	540.539	1
467	0	1	709.618	541.978	1
468	0	1	709.764	541.838	1
469	0	1	709.771	541.489	1
470	0	1	709.419	540.62	1
471	0	1	710.195	540.657	1
472	0	1	710.938	539.523	1
473	0	1	711.111	539.382	1
474	0	1	711.736	539.69	1
475	0	1	710.489	539.027	1
476	0	1	711.015	539.369	1
477	0	1	711.083	539.577	1
478	0	1	710.616	539.361	1
479	0	1	711.166	539.781	1
480	0	1	711.84	539.258	1
481	0	1	711.437	539.134	1
482	0	1	712.676	540.23	1
483	0	1	712.424	539.784	1
484	0	1	712.797	539.792	1
485	0	1	712.524	539.664	1
486	0	1	711.278	538.829	1
487	0	1	711.963	539.157	1
488	0	1	712.358	539.721	1
489	0	1	711.341	538.61	1
490	0	1	711.91	538.838	1
491	0	1	711.611	538.46	1
492	0	1	711.463	538.391	1
493	0	1	711.298	537.904	1
494	0	1	711.372	537.861	1
495	0	1	711.662	537.278	1
496	0	1	712.64	537.267	1
497	0	1	712.327	537.083	1
498	0	1	712.412	537.196	1
499	0	1	713.019	537.443	1
500	0	1	713.047	537.453	0
501	0	1	713.434	533.285	1
502	0	1	716.254	530.676	1
503	0	1	716.478	527.624	1
504	0	1	717.239	525.177	1
505	0	1	717.558	524.275	1
506	0	1	718.52	522.334	1
507	0	1	717.942	520.134	1
508	0	1	717.388	519.577	1
