,frame,pos_x,pos_y,id
0,1.0,120.481658692185,293.5901116427432,A
1,1.0,719.3333333333333,296.0659340659341,B
2,1.0,125.5,570.0,C
3,1.0,469.12280701754383,570.6175438596491,D
4,2.0,120.9111111111111,289.7606837606837,A
5,2.0,719.3333333333333,296.0659340659341,B
6,2.0,125.5,570.0,C
7,2.0,466.06666666666666,571.1037037037037,D
8,3.0,120.6355785837651,286.6545768566494,A
9,3.0,719.3333333333333,296.0659340659341,B
10,3.0,125.5,570.0,C
11,3.0,463.42857142857144,571.0952380952381,D
12,4.0,119.45685279187818,283.8849407783418,A
13,4.0,719.287037037037,296.02222222222224,B
14,4.0,125.5,570.0,C
15,4.0,461.0,571.0,D
16,5.0,119.51729559748426,281.29245283018867,A
17,5.0,719.287037037037,296.02222222222224,B
18,5.0,125.55263157894737,569.921052631579,C
19,5.0,458.2260536398467,571.1685823754789,D
20,6.0,120.42792792792793,280.13513513513516,A
21,6.0,719.287037037037,296.02222222222224,B
22,6.0,125.55263157894737,569.921052631579,C
23,6.0,455.64,571.0,D
24,7.0,119.96785109983078,275.94585448392553,A
25,7.0,719.3333333333333,296.0659340659341,B
26,7.0,125.5,569.5,C
27,7.0,453.42857142857144,570.0952380952381,D
28,8.0,119.17103620474406,272.73408239700376,A
29,8.0,719.3333333333333,296.0659340659341,B
30,8.0,125.5,569.5,C
31,8.0,450.6033755274261,570.084388185654,D
32,9.0,120.26474622770918,269.4663923182442,A
33,9.0,719.3333333333333,296.0659340659341,B
34,9.0,125.5,569.5,C
35,9.0,448.0,571.0,D
36,10.0,120.09017713365539,264.14653784219,A
37,10.0,719.3333333333333,296.0659340659341,B
38,10.0,125.55263157894737,569.921052631579,C
39,10.0,445.3781094527363,571.407960199005,D
40,11.0,120.25151515151515,259.8636363636364,A
41,11.0,719.287037037037,296.02222222222224,B
42,11.0,125.55263157894737,569.921052631579,C
43,11.0,442.86486486486484,571.3918918918919,D
44,12.0,120.07814992025517,255.9090909090909,A
45,12.0,719.287037037037,296.02222222222224,B
46,12.0,125.55263157894737,569.921052631579,C
47,12.0,440.5822222222222,571.0888888888888,D
48,13.0,119.31666666666666,251.6533333333333,A
49,13.0,719.287037037037,296.02222222222224,B
50,13.0,125.55263157894737,569.921052631579,C
51,13.0,438.5822222222222,571.0888888888888,D
52,14.0,119.54807692307692,247.34134615384616,A
53,14.0,719.3333333333333,296.0659340659341,B
54,14.0,125.55263157894737,569.921052631579,C
55,14.0,436.5,570.563725490196,D
56,15.0,120.38916256157636,243.47126436781608,A
57,15.0,719.3333333333333,296.0659340659341,B
58,15.0,125.55263157894737,569.921052631579,C
59,15.0,436.39917695473247,570.0946502057612,D
60,16.0,120.63775510204081,239.96258503401359,A
61,16.0,719.3333333333333,296.0659340659341,B
62,16.0,125.55263157894737,569.921052631579,C
63,16.0,436.5,569.5592592592592,D
64,17.0,120.03350083752093,235.77051926298154,A
65,17.0,719.287037037037,296.02222222222224,B
66,17.0,125.5,569.5,C
67,17.0,436.46590909090907,569.4318181818181,D
68,18.0,119.89644012944983,231.85436893203882,A
69,18.0,719.287037037037,296.02222222222224,B
70,18.0,125.5,569.5,C
71,18.0,436.1380471380471,569.6127946127946,D
72,19.0,119.23883161512026,227.80927835051546,A
73,19.0,719.3515482695809,295.183970856102,B
74,19.0,125.5,570.0,C
75,19.0,436.5,569.5,D
76,20.0,119.66349206349206,224.82380952380953,A
77,20.0,719.3614035087719,295.82105263157894,B
78,20.0,125.5,570.0,C
79,20.0,435.95348837209303,569.9418604651163,D
80,21.0,119.55714285714286,220.73333333333332,A
81,21.0,719.3333333333333,296.0659340659341,B
82,21.0,125.5,570.0,C
83,21.0,436.7739463601532,569.831417624521,D
84,22.0,119.45352564102564,217.42628205128204,A
85,22.0,719.232269503546,295.74468085106383,B
86,22.0,125.5,569.5,C
87,22.0,436.95348837209303,569.9418604651163,D
88,23.0,119.54833333333332,213.79333333333332,A
89,23.0,719.2771929824561,295.7894736842105,B
90,23.0,125.55263157894737,569.921052631579,C
91,23.0,436.6450216450216,570.1515151515151,D
92,24.0,119.41626016260162,208.28455284552842,A
93,24.0,719.3333333333333,295.74784110535404,B
94,24.0,125.55263157894737,569.921052631579,C
95,24.0,436.5,570.5,D
96,25.0,119.35220125786162,204.53301886792454,A
97,25.0,719.3786231884058,296.04347826086956,B
98,25.0,125.5,569.5,C
99,25.0,436.5,570.5,D
100,26.0,119.13237639553428,200.26953748006378,A
101,26.0,719.3333333333333,296.0659340659341,B
102,26.0,125.5,569.5,C
103,26.0,436.375,571.375,D
104,27.0,118.38433515482696,195.7941712204007,A
105,27.0,719.3333333333333,296.0,B
106,27.0,125.5,569.5,C
107,27.0,436.62189054726366,570.5920398009949,D
108,28.0,118.24358974358974,191.82417582417582,A
109,28.0,719.3333333333333,296.0659340659341,B
110,28.0,125.5,569.5,C
111,28.0,436.8333333333333,571.3333333333334,D
112,29.0,118.35135135135135,187.9261261261261,A
113,29.0,719.3333333333333,296.0,B
